Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2026-01-05,January,Q1,2026,Qantas,QF,Star Air,XX,USD,488,413055.0,24783.3,6940.0,343260.94,20595.66,5733.9,69794.06,4187.64,1206.1,16.9,83.1
2026-01-03,January,Q1,2026,British Airways,BA,Star Air,XX,USD,235,104360.0,6261.6,1635.0,87930.36,5275.79,1353.64,16429.64,985.81,281.36,15.74,84.26
2026-01-07,January,Q1,2026,British Airways,BA,Star Air,XX,USD,251,111565.0,6693.9,1430.0,95243.73,5714.56,1205.16,16321.27,979.34,224.84,14.63,85.37
2026-01-10,January,Q1,2026,British Airways,BA,Star Air,XX,USD,245,108325.0,6499.5,1670.0,91126.52,5467.53,1435.65,17198.48,1031.97,234.35,15.88,84.12
2026-01-25,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,237,269645.0,16178.7,3605.0,229833.11,13789.97,3170.42,39811.89,2388.73,434.58,14.76,85.24
2026-01-07,January,Q1,2026,Air India,AI,Star Air,XX,USD,235,76795.0,4607.7,1055.0,64849.64,3891.0,872.87,11945.36,716.7,182.13,15.55,84.45
2026-02-11,February,Q1,2026,Air India,AI,Star Air,XX,USD,224,66775.0,4006.5,1155.0,56985.14,3419.15,998.31,9789.86,587.35,156.69,14.66,85.34
2026-02-21,February,Q1,2026,British Airways,BA,Star Air,XX,USD,236,113165.0,6789.9,1890.0,95023.53,5701.33,1636.28,18141.47,1088.57,253.72,16.03,83.97
2026-02-11,February,Q1,2026,Qantas,QF,Star Air,XX,USD,235,315560.0,18933.6,4395.0,268643.14,16118.64,3631.4,46916.86,2814.96,763.6,14.87,85.13
2026-03-27,March,Q1,2026,British Airways,BA,Star Air,XX,USD,240,124930.0,7495.8,2640.0,106931.56,6415.8,2339.63,17998.44,1080.0,300.37,14.41,85.59
2026-02-21,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,465,453930.0,27235.8,6425.0,383975.62,23038.56,5437.08,69954.38,4197.24,987.92,15.41,84.59
2026-03-27,March,Q1,2026,Jet Airways,9W,Star Air,XX,USD,246,77620.0,4657.2,1085.0,66733.84,4004.04,951.87,10886.16,653.16,133.13,14.02,85.98
2026-01-10,January,Q1,2026,PIA,PK,Star Air,XX,USD,238,66685.0,4001.1,1070.0,56620.48,3397.23,928.84,10064.52,603.87,141.16,15.09,84.91
2026-03-27,March,Q1,2026,American Airlines,AA,Star Air,XX,USD,256,286635.0,17198.1,4365.0,239352.09,14361.16,3707.16,47282.92,2836.94,657.84,16.5,83.5
2026-01-10,January,Q1,2026,JetBlue,B6,Star Air,XX,USD,223,289880.0,17392.8,3640.0,245838.24,14750.26,3158.06,44041.76,2642.54,481.94,15.19,84.81
2026-03-15,March,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,249,166330.0,9979.8,2360.0,139035.12,8342.06,1952.9,27294.88,1637.74,407.1,16.41,83.59
2026-01-10,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,231,140365.0,8421.9,2100.0,119589.21,7175.46,1817.05,20775.79,1246.44,282.95,14.8,85.2
2026-02-21,February,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,238,145605.0,8736.3,2720.0,123604.19,7416.21,2328.96,22000.81,1320.09,391.04,15.11,84.89
2026-02-21,February,Q1,2026,Qantas,QF,Star Air,XX,USD,481,481310.0,28878.6,6085.0,410285.33,24617.11,5017.16,71024.67,4261.49,1067.84,14.76,85.24
2026-01-10,January,Q1,2026,Qantas,QF,Star Air,XX,USD,245,186625.0,11197.5,2175.0,158937.77,9536.23,1811.67,27687.23,1661.27,363.33,14.84,85.16
2026-03-15,March,Q1,2026,Emirates,EK,Star Air,XX,USD,249,69850.0,4191.0,1075.0,58702.95,3522.11,894.7,11147.05,668.89,180.3,15.96,84.04
2026-01-03,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,248,66725.0,4003.5,950.0,56648.3,3398.9,809.65,10076.7,604.6,140.35,15.1,84.9
2026-01-03,January,Q1,2026,Emirates,EK,Star Air,XX,USD,475,130820.0,7849.2,1935.0,110534.48,6632.01,1607.12,20285.52,1217.19,327.88,15.51,84.49
2026-01-03,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,264,260700.0,15642.0,3600.0,222046.7,13322.77,3076.65,38653.3,2319.23,523.35,14.83,85.17
2026-01-05,January,Q1,2026,Emirates,EK,Star Air,XX,USD,482,137240.0,8234.4,2275.0,117327.93,7039.6,1887.54,19912.07,1194.8,387.46,14.51,85.49
2026-02-21,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,210,56075.0,3364.5,695.0,47706.52,2862.33,608.84,8368.48,502.17,86.16,14.92,85.08
2026-01-07,January,Q1,2026,Qantas,QF,Star Air,XX,USD,262,314910.0,18894.6,4035.0,263800.71,15827.99,3409.86,51109.29,3066.61,625.14,16.23,83.77
2026-01-10,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,253,286065.0,17163.9,2750.0,243341.3,14600.48,2347.16,42723.7,2563.42,402.84,14.93,85.07
2026-02-11,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,244,258805.0,15528.3,2985.0,219265.04,13155.91,2477.69,39539.96,2372.39,507.31,15.28,84.72
2026-01-07,January,Q1,2026,Emirates,EK,Star Air,XX,USD,229,64140.0,3848.4,1415.0,54699.99,3282.0,1196.25,9440.01,566.4,218.75,14.72,85.28
2026-01-25,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,248,68875.0,4132.5,1015.0,58082.55,3484.96,866.04,10792.45,647.54,148.96,15.67,84.33
2026-01-10,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,212,61535.0,3692.1,785.0,51174.08,3070.45,638.92,10360.92,621.65,146.08,16.84,83.16
2026-03-27,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,488,143355.0,8601.3,2060.0,121847.08,7310.74,1784.88,21507.92,1290.56,275.12,15.0,85.0
2026-03-27,March,Q1,2026,Emirates,EK,Star Air,XX,USD,734,223830.0,13429.8,2880.0,189326.99,11359.64,2432.82,34503.01,2070.16,447.18,15.41,84.59
2026-01-03,January,Q1,2026,SIA,SQ,Star Air,XX,USD,261,118010.0,7080.6,1765.0,101134.03,6067.88,1478.34,16875.97,1012.72,286.66,14.3,85.7
2026-01-07,January,Q1,2026,PIA,PK,Star Air,XX,USD,251,67455.0,4047.3,1150.0,56803.38,3408.22,945.81,10651.62,639.08,204.19,15.79,84.21
2026-01-25,January,Q1,2026,British Airways,BA,Star Air,XX,USD,251,117925.0,7075.5,2045.0,99560.29,5973.56,1770.67,18364.71,1101.94,274.33,15.57,84.43
2026-01-10,January,Q1,2026,SIA,SQ,Star Air,XX,USD,262,106215.0,6372.9,1530.0,89816.53,5388.93,1303.17,16398.47,983.97,226.83,15.44,84.56
2026-01-10,January,Q1,2026,Emirates,EK,Star Air,XX,USD,235,65570.0,3934.2,485.0,55590.78,3335.54,419.3,9979.22,598.66,65.7,15.22,84.78
2026-01-05,January,Q1,2026,Air India,AI,Star Air,XX,USD,241,68560.0,4113.6,760.0,58195.62,3491.65,665.23,10364.38,621.95,94.77,15.12,84.88
2026-02-11,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,476,141770.0,8506.2,2390.0,120551.09,7233.03,2060.53,21218.91,1273.17,329.47,14.97,85.03
2026-02-11,February,Q1,2026,Emirates,EK,Star Air,XX,USD,233,65530.0,3931.8,900.0,55531.22,3331.93,794.28,9998.78,599.87,105.72,15.26,84.74
2026-03-15,March,Q1,2026,Air India,AI,Star Air,XX,USD,249,66920.0,4015.2,890.0,56518.43,3391.12,778.3,10401.57,624.08,111.7,15.54,84.46
2026-02-21,February,Q1,2026,SIA,SQ,Star Air,XX,USD,266,120160.0,7209.6,2485.0,102192.65,6131.44,2057.17,17967.35,1078.16,427.83,14.95,85.05
2026-01-07,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,231,61410.0,3684.6,925.0,51730.18,3103.77,780.81,9679.82,580.83,144.19,15.76,84.24
2026-02-21,February,Q1,2026,Emirates,EK,Star Air,XX,USD,264,76215.0,4572.9,1150.0,64980.43,3898.85,1019.82,11234.57,674.05,130.18,14.74,85.26
2025-03-05,March,Q1,2025,American Airlines,AA,Star Air,XX,USD,505,522750.0,31365.0,8280.0,442669.07,26560.22,6998.7,80080.93,4804.78,1281.3,15.32,84.68
2025-02-13,February,Q1,2025,Qantas,QF,Star Air,XX,USD,495,315165.0,18909.9,4665.0,266591.42,15995.34,3914.06,48573.58,2914.56,750.94,15.41,84.59
2025-03-24,March,Q1,2025,Qantas,QF,Star Air,XX,USD,753,540345.0,32420.7,6965.0,457739.37,27464.52,5949.62,82605.63,4956.18,1015.38,15.29,84.71
2025-02-13,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,257,168720.0,10123.2,2860.0,142061.83,8523.75,2404.71,26658.17,1599.45,455.29,15.8,84.2
2025-01-20,January,Q1,2025,Qantas,QF,Star Air,XX,USD,773,591115.0,35466.9,9340.0,500044.98,30002.64,8012.06,91070.02,5464.26,1327.94,15.41,84.59
2025-02-23,February,Q1,2025,Qantas,QF,Star Air,XX,USD,1003,962755.0,57765.3,14495.0,814021.98,48841.33,12333.87,148733.02,8923.97,2161.13,15.45,84.55
2025-03-05,March,Q1,2025,Qantas,QF,Star Air,XX,USD,749,734065.0,44043.9,9570.0,619901.5,37194.0,8112.92,114163.5,6849.9,1457.08,15.55,84.45
2025-02-23,February,Q1,2025,PIA,PK,Star Air,XX,USD,222,57700.0,3462.0,885.0,49364.01,2961.85,744.49,8335.99,500.15,140.51,14.45,85.55
2025-02-23,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,252,151945.0,9116.7,2120.0,130832.74,7849.94,1757.09,21112.26,1266.76,362.91,13.89,86.11
2025-03-05,March,Q1,2025,Emirates,EK,Star Air,XX,USD,261,76955.0,4617.3,1140.0,65301.82,3917.96,948.9,11653.18,699.34,191.1,15.14,84.86
2025-01-20,January,Q1,2025,Emirates,EK,Star Air,XX,USD,511,145095.0,8705.7,2925.0,123198.41,7391.83,2458.91,21896.59,1313.87,466.09,15.09,84.91
2025-02-23,February,Q1,2025,British Airways,BA,Star Air,XX,USD,259,135260.0,8115.6,1545.0,114018.26,6841.0,1312.99,21241.74,1274.6,232.01,15.7,84.3
2025-01-20,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,260,161520.0,9691.2,3305.0,137821.3,8269.29,2778.77,23698.7,1421.91,526.23,14.67,85.33
2025-02-23,February,Q1,2025,Air Canada,AC,Star Air,XX,USD,246,73130.0,4387.8,750.0,61528.79,3691.79,631.33,11601.21,696.01,118.67,15.86,84.14
2025-02-23,February,Q1,2025,Emirates,EK,Star Air,XX,USD,508,140395.0,8423.7,2400.0,119017.93,7140.99,2008.65,21377.07,1282.71,391.35,15.23,84.77
2025-02-13,February,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,260,153515.0,9210.9,1910.0,129225.28,7753.58,1605.55,24289.72,1457.32,304.45,15.82,84.18
2025-02-23,February,Q1,2025,American Airlines,AA,Star Air,XX,USD,258,255560.0,15333.6,3605.0,217393.31,13043.63,3003.34,38166.69,2289.97,601.66,14.93,85.07
2025-02-13,February,Q1,2025,Emirates,EK,Star Air,XX,USD,490,136825.0,8209.5,2140.0,115899.2,6953.98,1844.13,20925.8,1255.52,295.87,15.29,84.71
2025-06-01,June,Q2,2025,Qantas,QF,Star Air,XX,USD,1216,1251535.0,75092.1,13490.0,1059289.51,63557.44,11524.09,192245.49,11534.66,1965.91,15.36,84.64
2025-06-15,June,Q2,2025,Air India,AI,Star Air,XX,USD,216,79130.0,4747.8,1590.0,68227.26,4093.67,1352.11,10902.74,654.13,237.89,13.78,86.22
2025-05-13,May,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,245,195680.0,11740.8,2990.0,163883.75,9833.07,2512.05,31796.25,1907.73,477.95,16.25,83.75
2025-03-05,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,521,150345.0,9020.7,2015.0,127111.39,7626.69,1701.66,23233.61,1394.01,313.34,15.45,84.55
2025-06-01,June,Q2,2025,Air France,AF,Star Air,XX,USD,237,245025.0,14701.5,3280.0,209881.48,12592.87,2787.99,35143.52,2108.63,492.01,14.34,85.66
2025-06-15,June,Q2,2025,Air France,AF,Star Air,XX,USD,232,244075.0,14644.5,3185.0,204843.34,12290.63,2597.45,39231.66,2353.87,587.55,16.07,83.93
2025-05-13,May,Q2,2025,Qantas,QF,Star Air,XX,USD,244,148395.0,8903.7,2290.0,125348.23,7520.93,1932.77,23046.77,1382.77,357.23,15.53,84.47
2025-06-01,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,247,188820.0,11329.2,3330.0,160940.32,9656.49,2809.94,27879.68,1672.71,520.06,14.77,85.23
2025-04-28,April,Q2,2025,Qantas,QF,Star Air,XX,USD,454,224855.0,13491.3,3240.0,190138.25,11408.26,2753.48,34716.75,2083.04,486.52,15.44,84.56
2025-04-28,April,Q2,2025,Siberia Airlines,S7,Star Air,XX,USD,1,1070.0,64.2,0.0,847.69,50.86,0.0,222.31,13.34,0.0,20.78,79.22
2025-06-15,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,248,170205.0,10212.3,2425.0,144051.77,8643.03,2017.33,26153.23,1569.27,407.67,15.37,84.63
2025-06-01,June,Q2,2025,Blue Panorama,BV,Star Air,XX,USD,217,66120.0,3967.2,1350.0,56006.27,3360.3,1115.85,10113.73,606.9,234.15,15.3,84.7
2025-04-28,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,239,70560.0,4233.6,1070.0,59705.63,3582.45,922.06,10854.37,651.15,147.94,15.38,84.62
2025-06-01,June,Q2,2025,PIA,PK,Star Air,XX,USD,194,62580.0,3754.8,825.0,52446.7,3146.76,695.77,10133.3,608.04,129.23,16.19,83.81
2025-06-01,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,231,292050.0,17523.0,4270.0,250192.25,15011.5,3678.06,41857.75,2511.5,591.94,14.33,85.67
2025-06-15,June,Q2,2025,Blue Panorama,BV,Star Air,XX,USD,226,75090.0,4505.4,1015.0,63011.86,3780.77,858.16,12078.14,724.63,156.84,16.08,83.92
2025-04-28,April,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,239,168730.0,10123.8,2040.0,142726.78,8563.55,1742.91,26003.22,1560.25,297.09,15.41,84.59
2025-06-15,June,Q2,2025,Qantas,QF,Star Air,XX,USD,964,1062825.0,63769.5,15315.0,896314.45,53778.85,12880.02,166510.55,9990.65,2434.98,15.67,84.33
2025-05-13,May,Q2,2025,Emirates,EK,Star Air,XX,USD,248,87525.0,5251.5,1620.0,74308.95,4458.48,1411.69,13216.06,793.02,208.31,15.1,84.9
2025-06-15,June,Q2,2025,British Airways,BA,Star Air,XX,USD,253,154970.0,9298.2,1970.0,129882.6,7292.35,1681.71,25087.4,2005.85,288.29,16.19,83.81
2025-06-01,June,Q2,2025,Emirates,EK,Star Air,XX,USD,470,152880.0,9172.8,1815.0,129378.1,7762.65,1528.3,23501.9,1410.15,286.7,15.37,84.63
2025-06-01,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,244,78345.0,4700.7,925.0,65745.55,3944.67,769.24,12599.45,756.03,155.76,16.08,83.92
2025-06-15,June,Q2,2025,Emirates,EK,Star Air,XX,USD,236,73465.0,4407.9,1010.0,62250.17,3734.98,845.18,11214.83,672.92,164.82,15.27,84.73
2025-06-15,June,Q2,2025,JetBlue,B6,Star Air,XX,USD,230,348620.0,20917.2,7065.0,296067.79,17764.02,6085.5,52552.21,3153.18,979.5,15.07,84.93
2025-05-13,May,Q2,2025,SIA,SQ,Star Air,XX,USD,244,101715.0,6102.9,1350.0,85889.58,4574.04,1127.59,15825.42,1528.86,222.41,15.56,84.44
2025-04-28,April,Q2,2025,Air India,AI,Star Air,XX,USD,256,84725.0,5083.5,1395.0,71746.53,4039.06,1143.07,12978.47,1044.44,251.93,15.32,84.68
2025-05-13,May,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,201,121605.0,7296.3,1535.0,101995.88,6296.9,1305.62,19609.12,999.4,229.38,16.13,83.87
2025-08-09,August,Q3,2025,Air India,AI,Star Air,XX,USD,267,92835.0,5570.1,1550.0,78999.38,4739.92,1326.66,13835.62,830.18,223.34,14.9,85.1
2025-05-13,May,Q2,2025,Air Canada,AC,Star Air,XX,USD,238,84945.0,5096.7,1285.0,71151.39,4269.06,1098.07,13793.61,827.64,186.93,16.24,83.76
2025-08-09,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,243,185820.0,11149.2,3255.0,155988.58,9359.31,2708.95,29831.42,1789.89,546.05,16.05,83.95
2025-08-09,August,Q3,2025,Jet Airways,9W,Star Air,XX,USD,247,76620.0,4597.2,1040.0,64561.99,3873.7,867.15,12058.01,723.5,172.85,15.74,84.26
2025-08-09,August,Q3,2025,PIA,PK,Star Air,XX,USD,250,76750.0,4605.0,1575.0,65085.45,3905.08,1287.97,11664.56,699.92,287.03,15.2,84.8
2025-08-09,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,508,588750.0,35325.0,8135.0,497969.5,29878.26,6903.74,90780.5,5446.74,1231.26,15.42,84.58
2025-08-09,August,Q3,2025,Qantas,QF,Star Air,XX,USD,247,193195.0,11591.7,2735.0,163334.46,9800.0,2334.17,29860.54,1791.7,400.83,15.46,84.54
2025-12-25,December,Q4,2025,Qantas,QF,Star Air,XX,USD,476,307405.0,18444.3,6205.0,259994.09,15599.66,4362.08,47410.91,2844.64,1842.92,15.42,84.58
2025-12-25,December,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,245,150045.0,9002.7,2305.0,127042.21,7622.63,2534.61,23002.79,1380.07,-229.61,15.33,84.67
2025-08-09,August,Q3,2025,SIA,SQ,Star Air,XX,USD,258,122400.0,7344.0,1590.0,103226.83,6193.6,1373.22,19173.17,1150.4,216.78,15.66,84.34
2025-01-02,January,Q1,2025,Qantas,QF,Star Air,XX,USD,765,689875.0,41392.5,10600.0,582945.51,34976.65,8914.49,106929.49,6415.85,1685.51,15.5,84.5
2025-01-06,January,Q1,2025,Qantas,QF,Star Air,XX,USD,259,138500.0,8310.0,1915.0,115948.47,6956.93,1574.27,22551.53,1353.07,340.73,16.28,83.72
2025-01-19,January,Q1,2025,Air France,AF,Star Air,XX,USD,248,198575.0,11914.5,3165.0,166739.36,10004.43,2673.6,31835.64,1910.07,491.4,16.03,83.97
2025-01-02,January,Q1,2025,JetBlue,B6,Star Air,XX,USD,248,302335.0,18140.1,5230.0,256164.21,15369.86,4472.97,46170.79,2770.24,757.03,15.27,84.73
2025-02-27,February,Q1,2025,JetBlue,B6,Star Air,XX,USD,258,320300.0,19218.0,5200.0,271231.37,16273.95,4411.03,49068.63,2944.05,788.97,15.32,84.68
2025-02-27,February,Q1,2025,Qantas,QF,Star Air,XX,USD,723,623385.0,37403.1,10040.0,528610.34,31716.5,8490.49,94774.66,5686.6,1549.51,15.2,84.8
2025-02-27,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,257,156265.0,9375.9,2785.0,131295.58,7877.75,2339.31,24969.42,1498.15,445.69,15.98,84.02
2025-02-03,February,Q1,2025,Qantas,QF,Star Air,XX,USD,238,74365.0,4461.9,830.0,62114.73,3726.99,711.91,12250.27,734.91,118.09,16.47,83.53
2025-01-19,January,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,257,150820.0,9049.2,2135.0,129058.0,7743.43,1844.29,21762.0,1305.77,290.71,14.43,85.57
2025-01-02,January,Q1,2025,Air India,AI,Star Air,XX,USD,258,67670.0,4060.2,1195.0,57270.08,3436.26,1008.95,10399.92,623.94,186.05,15.37,84.63
2025-02-03,February,Q1,2025,Emirates,EK,Star Air,XX,USD,260,70445.0,4226.7,845.0,59488.08,3569.27,705.82,10956.92,657.43,139.18,15.55,84.45
2025-02-27,February,Q1,2025,PIA,PK,Star Air,XX,USD,235,65805.0,3948.3,1025.0,55463.04,3327.78,854.17,10341.96,620.52,170.83,15.72,84.28
2025-01-19,January,Q1,2025,Air Canada,AC,Star Air,XX,USD,250,71710.0,4302.6,1315.0,60594.09,3635.56,1108.52,11115.91,667.04,206.48,15.5,84.5
2025-01-19,January,Q1,2025,Emirates,EK,Star Air,XX,USD,500,139790.0,8387.4,1900.0,119097.62,7145.75,1616.49,20692.38,1241.65,283.51,14.8,85.2
2025-01-06,January,Q1,2025,Emirates,EK,Star Air,XX,USD,516,142895.0,8573.7,2280.0,121230.73,7273.74,1930.01,21664.27,1299.96,349.99,15.16,84.84
2025-01-06,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,253,160640.0,9638.4,1835.0,135724.72,8143.5,1585.35,24915.28,1494.9,249.65,15.51,84.49
2025-01-15,January,Q1,2025,British Airways,BA,Star Air,XX,USD,259,122235.0,7334.1,2705.0,103832.09,6229.86,2275.36,18402.91,1104.24,429.64,15.06,84.94
2025-01-19,January,Q1,2025,British Airways,BA,Star Air,XX,USD,261,123180.0,7390.8,1425.0,103215.44,6192.92,1224.03,19964.56,1197.88,200.97,16.21,83.79
2025-01-02,January,Q1,2025,Blue Panorama,BV,Star Air,XX,USD,262,69205.0,4152.3,935.0,57891.44,3473.54,786.2,11313.56,678.76,148.8,16.35,83.65
2025-01-02,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,270,166460.0,9987.6,3065.0,141141.12,8468.5,2533.17,25318.88,1519.1,531.83,15.21,84.79
2025-02-03,February,Q1,2025,Air India,AI,Star Air,XX,USD,262,70750.0,4245.0,1050.0,59403.84,3564.19,891.73,11346.16,680.81,158.27,16.04,83.96
2025-01-19,January,Q1,2025,JetBlue,B6,Star Air,XX,USD,239,295995.0,17759.7,4370.0,252869.56,15172.16,3660.94,43125.44,2587.54,709.06,14.57,85.43
2025-01-02,January,Q1,2025,PIA,PK,Star Air,XX,USD,265,79215.0,4752.9,1285.0,66455.31,3987.29,1115.01,12759.69,765.61,169.99,16.11,83.89
2025-02-27,February,Q1,2025,Blue Panorama,BV,Star Air,XX,USD,254,64770.0,3886.2,640.0,55348.12,3320.83,550.33,9421.88,565.37,89.67,14.55,85.45
2025-01-15,January,Q1,2025,PIA,PK,Star Air,XX,USD,257,73280.0,4396.8,1210.0,62639.46,3758.37,1059.27,10640.54,638.43,150.73,14.52,85.48
2025-01-15,January,Q1,2025,American Airlines,AA,Star Air,XX,USD,272,292180.0,17530.8,6195.0,251769.45,15106.11,5405.54,40410.55,2424.69,789.46,13.83,86.17
2025-02-27,February,Q1,2025,American Airlines,AA,Star Air,XX,USD,257,285565.0,17133.9,3905.0,239979.41,14398.82,3311.89,45585.59,2735.08,593.11,15.96,84.04
2025-01-19,January,Q1,2025,Qantas,QF,Star Air,XX,USD,753,555895.0,33353.7,9155.0,468379.29,28102.77,7736.44,87515.71,5250.93,1418.56,15.74,84.26
2025-06-20,June,Q2,2025,Jet Airways,9W,Star Air,XX,USD,246,77735.0,4664.1,1100.0,65765.82,3945.92,927.52,11969.19,718.18,172.48,15.4,84.6
2025-02-27,February,Q1,2025,Emirates,EK,Star Air,XX,USD,485,144400.0,8664.0,1795.0,122927.53,7375.62,1554.73,21472.47,1288.38,240.27,14.87,85.13
2025-02-27,February,Q1,2025,Air Canada,AC,Star Air,XX,USD,255,75215.0,4512.9,1150.0,63163.9,3789.85,936.74,12051.1,723.05,213.26,16.02,83.98
2025-01-02,January,Q1,2025,Air Canada,AC,Star Air,XX,USD,265,73965.0,4437.9,1410.0,63214.23,3792.84,1182.08,10750.77,645.06,227.92,14.53,85.47
2025-01-02,January,Q1,2025,Emirates,EK,Star Air,XX,USD,509,153755.0,9225.3,2625.0,130655.95,7839.28,2193.11,23099.05,1386.02,431.89,15.02,84.98
2025-06-29,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,237,158080.0,9484.8,2105.0,132738.6,7964.33,1786.04,25341.4,1520.47,318.96,16.03,83.97
2025-01-15,January,Q1,2025,Air Canada,AC,Star Air,XX,USD,507,151000.0,9060.0,2190.0,126324.7,7579.47,1823.09,24675.3,1480.53,366.91,16.34,83.66
2025-06-29,June,Q2,2025,Qantas,QF,Star Air,XX,USD,731,574220.0,34453.2,8660.0,484494.45,29069.69,7291.53,89725.55,5383.51,1368.47,15.63,84.37
2025-04-06,April,Q2,2025,Qantas,QF,Star Air,XX,USD,979,764210.0,45852.6,12310.0,647651.03,38859.18,10403.2,116558.97,6993.42,1906.8,15.25,84.75
2025-04-06,April,Q2,2025,Air France,AF,Star Air,XX,USD,259,248975.0,14938.5,4865.0,211582.87,12694.97,4198.35,37392.13,2243.53,666.65,15.02,84.98
2025-04-09,April,Q2,2025,Qantas,QF,Star Air,XX,USD,494,359475.0,21568.5,5975.0,302361.55,18141.56,5023.83,57113.47,3426.94,951.17,15.89,84.11
2025-06-10,June,Q2,2025,Qantas,QF,Star Air,XX,USD,744,514045.0,30842.7,9035.0,435079.29,26104.76,7528.48,78965.71,4737.94,1506.52,15.36,84.64
2025-06-20,June,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,222,167375.0,10042.5,2570.0,142547.58,8552.86,2179.92,24827.42,1489.64,390.08,14.83,85.17
2025-05-19,May,Q2,2025,Qantas,QF,Star Air,XX,USD,462,241880.0,14512.8,4240.0,206194.7,12371.73,3654.16,35685.3,2141.07,585.84,14.75,85.25
2025-04-02,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,254,164295.0,9857.7,2705.0,138694.74,8321.76,2282.3,25600.26,1535.94,422.7,15.58,84.42
2025-06-20,June,Q2,2025,Qantas,QF,Star Air,XX,USD,472,340095.0,20405.7,5765.0,287411.73,17244.8,4774.58,52683.27,3160.9,990.42,15.49,84.51
2025-04-09,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,236,160580.0,9634.8,2795.0,135149.6,8108.98,2395.14,25430.4,1525.82,399.86,15.84,84.16
2025-06-20,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,249,175835.0,10550.1,3640.0,148806.57,8928.35,3060.06,27028.43,1621.75,579.94,15.37,84.63
2025-04-09,April,Q2,2025,Air India,AI,Star Air,XX,USD,229,74865.0,4491.9,1115.0,63565.97,3813.98,949.05,11299.03,677.92,165.95,15.09,84.91
2025-06-10,June,Q2,2025,Jet Airways,9W,Star Air,XX,USD,231,70965.0,4257.9,910.0,60568.49,3634.06,764.81,10396.51,623.84,145.19,14.65,85.35
2025-04-06,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,479,599820.0,35989.2,7920.0,509176.16,30550.5,6843.06,90643.84,5438.7,1076.94,15.11,84.89
2025-05-19,May,Q2,2025,Emirates,EK,Star Air,XX,USD,243,85150.0,5109.0,1470.0,71767.96,4306.08,1241.65,13382.04,802.92,228.35,15.72,84.28
2025-06-20,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,243,78910.0,4734.6,1235.0,67172.97,4030.39,1045.66,11737.03,704.21,189.34,14.87,85.13
2025-06-20,June,Q2,2025,PIA,PK,Star Air,XX,USD,247,79665.0,4779.9,1360.0,67487.87,4049.26,1154.34,12177.13,730.64,205.66,15.29,84.71
2025-06-23,June,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,248,167720.0,10063.2,1975.0,141843.14,8510.68,1662.3,25876.87,1552.52,312.7,15.43,84.57
