Revenue_Date,month_name,month_num,quarter_label,year,Carrier_Code,Route,Inward_Available_Flag,Ticket_Amount_AED,Tax_AED,Agent_Commission_AED,Discount_AED,Inward_Billed_Amount,Inward_Commission_Received,Revenue_Per_Ticket_AED,Ticket_Count
2025-04-15,April,4,Q2,2025,888,KUL-SYD,Yes,62554.315146,9699.11060944,3753.25890876,511.862462,20100.0,1206.0,29696.083167,48
2025-04-15,April,4,Q2,2025,888,LGW-DXB,No,20204.222604,2444.78824136,1212.2533562400001,409.26851999999997,0.0,0.0,16137.912487,24
2025-04-15,April,4,Q2,2025,888,LHE-DXB,No,268679.253134,24254.01425838,16120.75518804,6372.223186,0.0,0.0,221932.260516,242
2025-04-15,April,4,Q2,2025,888,LHE-DXB,Yes,94009.13086800001,9723.14012394,5640.54785208,1002.29147,29845.0,1790.7,49588.851421,92
2025-04-15,April,4,Q2,2025,888,LHR-DXB,No,75710.128772,5821.79922272,4542.60772632,1250.5427,0.0,0.0,64095.179124,53
2025-04-15,April,4,Q2,2025,888,LHR-DXB,Yes,77538.19482799999,6222.9278466,4652.29168968,750.32562,26920.0,1615.2,40607.849673,53
2025-04-15,April,4,Q2,2025,888,MAA-DXB,No,123628.28128,13599.0096656,7417.6968768,1180.07248,0.0,0.0,101431.502257,132
2025-04-15,April,4,Q2,2025,888,MAA-DXB,Yes,48466.37224,5331.2619944,2907.9823344,1115.45544,15620.0,937.2,24428.872473,52
2025-04-15,April,4,Q2,2025,888,MEL-DXB,No,1311424.9250400001,237966.45340336,78685.4955024,16305.402134,0.0,0.0,978467.574017,325
2025-04-15,April,4,Q2,2025,888,MEL-DXB,Yes,714205.90744,144147.92882738,42852.3544464,13101.964682,225440.0,13526.4,302190.059496,173
2025-04-15,April,4,Q2,2025,888,MEL-SIN,Yes,99840.467254,17971.00061568,5990.42803524,1530.846216,30675.0,1840.5,45513.692389,22
2025-04-15,April,4,Q2,2025,888,MIL-DXB,No,387866.91477,35667.4371601,23272.0148862,6110.602968,0.0,0.0,322816.859771,267
2025-04-15,April,4,Q2,2025,888,MIL-JFK,Yes,36130.343402,5247.1394843,2167.82060412,625.494792,11360.0,681.6,17411.488525,38
2025-04-15,April,4,Q2,2025,888,MRU-DXB,No,304515.279985,21467.61398145,18270.9167991,5305.56922,0.0,0.0,259471.179998,140
2025-04-15,April,4,Q2,2025,888,MRU-DXB,Yes,174201.64748,15678.15526935,10452.0988488,4335.980565,52250.0,3135.0,94620.412805,82
2025-04-15,April,4,Q2,2025,888,MUC-DXB,No,32576.894163,4803.83860752,1954.61364978,248.54994900000003,0.0,0.0,25569.891958,28
2025-04-15,April,4,Q2,2025,888,ORD-DXB,No,428197.30161,45792.38059279,25691.8380966,10999.8421,0.0,0.0,345713.240826,122
2025-04-15,April,4,Q2,2025,888,ORD-DXB,Yes,268502.352612,30377.16394336,16110.14115672,5799.571921,81505.0,4890.3,139600.775595,75
2025-04-15,April,4,Q2,2025,888,PEW-DXB,No,210839.99306,15743.1827656,12650.3995836,3050.367916,0.0,0.0,179396.042803,154
2025-04-15,April,4,Q2,2025,888,SIN-DXB,No,419479.68663,49125.2073852,25168.7811978,5253.68886,0.0,0.0,339932.009201,304
2025-04-15,April,4,Q2,2025,888,SIN-DXB,Yes,89185.74177,10702.2607971,5351.1445062,1681.63188,27535.0,1652.1,45567.804596,71
2025-04-15,April,4,Q2,2025,888,SIN-MEL,Yes,92839.62312,38333.7015942,5570.3773872,2578.87842,29870.0,1792.2,18278.865717,25
2025-04-15,April,4,Q2,2025,888,SVO-DXB,No,74517.788066,6706.5967136,4471.06728396,909.252736,0.0,0.0,62430.871332,47
2025-04-15,April,4,Q2,2025,888,SYD-DXB,No,848788.0790960001,160026.22959195,50927.28474576,12284.5684,0.0,0.0,625549.996379,334
2025-04-15,April,4,Q2,2025,888,SYD-DXB,Yes,390847.718148,70368.74819892,23450.86308888,5721.773974,132180.0,7930.8,167057.132898,163
2025-04-15,April,4,Q2,2025,888,SYD-KUL,Yes,20789.2696,4703.43050198,1247.356176,637.85259,6825.0,409.5,7785.130334,23
2025-04-15,April,4,Q2,2025,888,YUL-DXB,No,470416.787316,45847.33485012,28225.00723896,8866.749312,0.0,0.0,387477.695927,491
2025-04-15,April,4,Q2,2025,888,YUL-DXB,Yes,444241.231812,45339.05051748,26654.47390872,7116.187824,146990.0,8819.4,226960.91958,477
2025-04-15,April,4,Q2,2025,888,YYZ-DXB,No,420675.981012,46275.34195476,25240.55886072,8356.600476,0.0,0.0,340803.479717,98
2025-04-15,April,4,Q2,2025,888,ZRH-DXB,No,282795.076719,20329.15309137,16967.70460314,3450.210309,0.0,0.0,242048.00872,79
2025-04-16,April,4,Q2,2025,888,ADD-DXB,No,31698.43992,4183.4184048,1901.9063952,452.64959999999996,0.0,0.0,25160.465519,44
2025-04-16,April,4,Q2,2025,888,AKL-DXB,No,70925.80216,9928.9350448,4255.5481296,1032.81784,0.0,0.0,55708.501148,29
2025-04-16,April,4,Q2,2025,888,AKL-DXB,Yes,138448.38488,23536.9450158,8306.9030928,1688.91114,43600.0,2616.0,63931.625636000004,56
2025-04-16,April,4,Q2,2025,888,BHX-DXB,No,23658.639887999998,3266.14934568,1419.51839328,187.61808,0.0,0.0,18785.354068,25
2025-04-16,April,4,Q2,2025,888,BKK-DXB,No,568240.966774,111184.3331339,34094.45800644,7500.668448,0.0,0.0,415461.507209,281
2025-04-16,April,4,Q2,2025,888,BKK-DXB,Yes,208360.025146,43178.8767046,12501.60150876,2070.241017,70285.0,4217.1,84541.405919,105
2025-04-16,April,4,Q2,2025,888,BNE-DXB,No,1111235.018436,209676.22892584,66674.10110616,18026.076554,0.0,0.0,816858.611869,558
2025-04-16,April,4,Q2,2025,888,BNE-DXB,Yes,369599.87195,61166.8901543,22175.992317,5526.391988,114870.0,6892.2,172752.797495,185
2025-04-16,April,4,Q2,2025,888,BOM-DXB,No,89538.253315,8956.09717835,5372.2951989,1200.86526,0.0,0.0,74008.995685,93
2025-04-16,April,4,Q2,2025,888,CCU-DXB,No,244392.841035,19344.269533400002,14663.5704621,4101.2132,0.0,0.0,206283.787844,234
2025-04-16,April,4,Q2,2025,888,CCU-DXB,Yes,55626.279625,4450.0996883,3337.5767775,520.026325,17500.0,1050.0,30868.576835,51
2025-04-16,April,4,Q2,2025,888,CDG-DXB,No,261127.577912,26328.86927726,15667.654674720001,6897.955752,0.0,0.0,212233.098214,83
2025-04-16,April,4,Q2,2025,888,CDG-DXB,Yes,127122.964692,10170.04101566,7627.37788152,1920.175626,39825.0,2389.5,69969.870171,41
2025-04-16,April,4,Q2,2025,888,CHC-DXB,No,112062.85207,16896.3495906,6723.7711242000005,1866.69126,0.0,0.0,86576.040096,104
2025-04-16,April,4,Q2,2025,888,CHC-DXB,Yes,29255.41189,4680.1251519,1755.3247134,292.06734,9120.0,547.2,13955.094686,27
2025-04-16,April,4,Q2,2025,888,CMB-DXB,No,16724.135384,288.01213518000003,1003.44812304,188.466476,0.0,0.0,15244.20865,17
2025-04-16,April,4,Q2,2025,888,COK-DXB,No,305946.884425,32338.0634003,18356.8130655,4395.619165,0.0,0.0,250856.388812,310
2025-04-16,April,4,Q2,2025,888,COK-DXB,Yes,68738.76464,5252.7101508000005,4124.3258784,809.471145,21655.0,1299.3,38196.557471,78
2025-04-16,April,4,Q2,2025,888,CPT-DXB,No,373989.684276,35762.33782836,22439.38105656,7879.764672,0.0,0.0,307908.200726,154
2025-04-16,April,4,Q2,2025,888,DEL-DXB,No,51668.626765,5683.5547545,3100.1176059,877.63102,0.0,0.0,42007.323386000004,59
2025-04-16,April,4,Q2,2025,888,DFW-DXB,No,247968.26773,23404.08214035,14878.0960638,3864.214435,0.0,0.0,205821.875095,51
2025-04-16,April,4,Q2,2025,888,DFW-DXB,Yes,147759.839135,16253.3173734,8865.5903481,2096.74319,45785.0,2747.1,77506.288223,35
2025-04-16,April,4,Q2,2025,888,DUB-DXB,No,146279.876086,42704.3390097,8776.79256516,354.682122,0.0,0.0,94444.062391,35
2025-04-16,April,4,Q2,2025,888,DXB-ADD,No,24938.0,1496.32,1496.28,511.0,0.0,0.0,21434.4,28
2025-04-16,April,4,Q2,2025,888,DXB-AKL,No,100228.0,14031.74,6013.68,1611.0,0.0,0.0,78571.58,43
2025-04-16,April,4,Q2,2025,888,DXB-AKL,Yes,123481.0,20991.7,7408.860000000001,1322.0,39145.0,2348.7,56962.14,51
2025-04-16,April,4,Q2,2025,888,DXB-BHX,No,42825.0,4282.63,2569.5,643.0,0.0,0.0,35329.869999999995,35
2025-04-16,April,4,Q2,2025,888,DXB-BKK,No,518955.0,104690.32,31137.3,10432.0,0.0,0.0,372695.38,239
2025-04-16,April,4,Q2,2025,888,DXB-BKK,Yes,214614.0,44223.98,12876.84,2253.0,67910.0,4074.6,91424.78,96
2025-04-16,April,4,Q2,2025,888,DXB-BNE,No,974935.0,184567.85,58496.1,14020.0,0.0,0.0,717851.05,528
2025-04-16,April,4,Q2,2025,888,DXB-BNE,Yes,332433.0,53916.73,19945.98,5806.0,106370.0,6382.2,152776.49,167
2025-04-16,April,4,Q2,2025,888,DXB-BOM,No,84946.0,8584.2,5096.76,3390.0,0.0,0.0,67875.04,90
2025-04-16,April,4,Q2,2025,888,DXB-CCU,No,249744.0,21117.05,14984.64,4082.0,0.0,0.0,209560.31,226
2025-04-16,April,4,Q2,2025,888,DXB-CCU,Yes,82287.0,6582.53,4937.22,857.0,26425.0,1585.5,45070.75,73
2025-04-16,April,4,Q2,2025,888,DXB-CDG,No,265188.0,26900.2,15911.28,4387.0,0.0,0.0,217989.52,81
2025-04-16,April,4,Q2,2025,888,DXB-CDG,Yes,117691.0,9415.31,7061.46,2176.0,37440.0,2246.4,63844.63,44
2025-04-16,April,4,Q2,2025,888,DXB-CHC,No,147589.0,22443.98,8855.34,1374.0,0.0,0.0,114915.68,132
2025-04-16,April,4,Q2,2025,888,DXB-CHC,Yes,21537.0,3445.77,1292.22,279.0,6795.0,407.7,10132.71,22
2025-04-16,April,4,Q2,2025,888,DXB-CMB,No,31942.0,1916.57,1916.52,367.0,0.0,0.0,27741.91,22
2025-04-16,April,4,Q2,2025,888,DXB-COK,No,302984.0,31713.6,18179.04,4989.0,0.0,0.0,248102.36,312
2025-04-16,April,4,Q2,2025,888,DXB-COK,Yes,85963.0,6837.57,5157.78,906.0,27900.0,1674.0,46835.65,90
2025-04-16,April,4,Q2,2025,888,DXB-CPT,No,466453.0,45802.31,27987.18,5046.0,0.0,0.0,387617.51,197
2025-04-16,April,4,Q2,2025,888,DXB-DEL,No,65490.0,7203.8,3929.4,4531.0,0.0,0.0,49825.8,73
2025-04-16,April,4,Q2,2025,888,DXB-DFW,No,255997.0,24426.08,15359.82,4258.0,0.0,0.0,211953.1,60
2025-04-16,April,4,Q2,2025,888,DXB-DFW,Yes,143620.0,15798.31,8617.2,3022.0,45955.0,2757.3,72984.79000000001,34
2025-04-16,April,4,Q2,2025,888,DXB-DUB,No,157566.0,28361.92,9453.960000000001,2763.0,0.0,0.0,116987.12,42
2025-04-16,April,4,Q2,2025,888,DXB-FRA,No,51026.0,5102.59,3061.56,1709.0,0.0,0.0,41152.85,21
2025-04-16,April,4,Q2,2025,888,DXB-GVA,No,77381.0,8512.07,4642.86,1537.0,0.0,0.0,62689.07,35
2025-04-16,April,4,Q2,2025,888,DXB-HAN,No,128872.0,20620.02,7732.32,648.0,0.0,0.0,99871.66,65
2025-04-16,April,4,Q2,2025,888,DXB-HYD,No,28414.0,1420.63,1704.84,279.0,0.0,0.0,25009.53,31
2025-04-16,April,4,Q2,2025,888,DXB-IAH,No,379497.0,37060.17,22769.82,3260.0,0.0,0.0,316407.01,85
2025-04-16,April,4,Q2,2025,888,DXB-IAH,Yes,224255.0,23370.76,13455.3,3717.0,72215.0,4332.9,115829.84,67
2025-04-16,April,4,Q2,2025,888,DXB-JFK,No,303477.0,27165.58,18208.62,2868.0,0.0,0.0,255234.8,71
2025-04-16,April,4,Q2,2025,888,DXB-JFK,Yes,119908.0,13190.16,7194.48,1205.0,39635.0,2378.1,61061.46,30
2025-04-16,April,4,Q2,2025,888,DXB-JNB,No,31502.0,1890.1,1890.12,6438.0,0.0,0.0,21283.78,35
2025-04-16,April,4,Q2,2025,888,DXB-KHI,No,73263.0,7746.85,4395.78,925.0,0.0,0.0,60195.37,73
2025-04-16,April,4,Q2,2025,888,DXB-KUL,No,30846.0,1850.59,1850.76,2005.0,0.0,0.0,25139.65,31
2025-04-16,April,4,Q2,2025,888,DXB-LGW,No,34378.0,2062.49,2062.68,2007.0,0.0,0.0,28245.83,32
2025-04-16,April,4,Q2,2025,888,DXB-LHE,No,235670.0,20996.4,14140.2,2666.0,0.0,0.0,197867.4,232
2025-04-16,April,4,Q2,2025,888,DXB-LHE,Yes,98576.0,9503.96,5914.56,1511.0,31995.0,1919.7,51571.18,89
2025-04-16,April,4,Q2,2025,888,DXB-LHR,No,134790.0,8828.93,8087.4,1909.0,0.0,0.0,115964.67,85
2025-04-16,April,4,Q2,2025,888,DXB-LHR,Yes,100490.0,7687.01,6029.4,2160.0,32570.0,1954.2,53997.79,65
2025-04-16,April,4,Q2,2025,888,DXB-MAA,No,99525.0,10947.76,5971.5,1212.0,0.0,0.0,81393.74,117
2025-04-16,April,4,Q2,2025,888,DXB-MAA,Yes,37153.0,4086.7799999999997,2229.18,611.0,12260.0,735.6,18701.64,42
2025-04-16,April,4,Q2,2025,888,DXB-MEL,No,1126580.0,203694.15,67594.8,17182.0,0.0,0.0,838109.05,288
2025-04-16,April,4,Q2,2025,888,DXB-MEL,Yes,567841.0,116925.19,34070.46,9593.0,184160.0,11049.6,234141.95,120
2025-04-16,April,4,Q2,2025,888,DXB-MIL,No,372990.0,33521.64,22379.4,5401.0,0.0,0.0,311687.96,257
2025-04-16,April,4,Q2,2025,888,DXB-MRU,No,196347.0,13504.61,11780.82,2884.0,0.0,0.0,168177.57,89
2025-04-16,April,4,Q2,2025,888,DXB-MRU,Yes,149983.0,13498.36,8998.98,6003.0,48300.0,2898.0,76080.66,74
2025-04-16,April,4,Q2,2025,888,DXB-MUC,No,37666.0,3766.85,2259.96,310.0,0.0,0.0,31329.19,43
2025-04-16,April,4,Q2,2025,888,DXB-ORD,No,553487.0,59695.87,33209.22,6000.0,0.0,0.0,454581.91,141
2025-04-16,April,4,Q2,2025,888,DXB-ORD,Yes,248226.0,28118.72,14893.56,3545.0,80115.0,4806.9,126360.62,73
2025-04-16,April,4,Q2,2025,888,DXB-PEW,No,218629.0,15911.2,13117.74,12097.0,0.0,0.0,177503.06,137
2025-04-16,April,4,Q2,2025,888,DXB-SIN,No,399429.0,46360.08,23965.74,4424.0,0.0,0.0,324679.18,261
2025-04-16,April,4,Q2,2025,888,DXB-SIN,Yes,90011.0,10801.25,5400.66,2272.0,28610.0,1716.6,44643.69,69
2025-04-16,April,4,Q2,2025,888,DXB-SVO,No,58303.0,5247.43,3498.18,315.0,0.0,0.0,49242.39,38
2025-04-16,April,4,Q2,2025,888,DXB-SYD,No,1103731.0,206272.82,66223.86,18452.0,0.0,0.0,812782.32,418
2025-04-16,April,4,Q2,2025,888,DXB-SYD,Yes,323019.0,59091.03,19381.14,4964.0,103355.0,6201.3,142429.13,123
2025-04-16,April,4,Q2,2025,888,DXB-YUL,No,483300.0,46983.91,28998.0,7390.0,0.0,0.0,399928.09,491
2025-04-16,April,4,Q2,2025,888,DXB-YUL,Yes,344029.0,34734.17,20641.74,4266.0,110095.0,6605.7,180897.79,360
2025-04-16,April,4,Q2,2025,888,DXB-YYZ,No,375945.0,41353.74,22556.7,4350.0,0.0,0.0,307684.56,84
2025-04-16,April,4,Q2,2025,888,DXB-ZRH,No,156411.0,11861.7,9384.66,5307.0,0.0,0.0,129857.64,51
2025-04-16,April,4,Q2,2025,888,FRA-DXB,No,191609.882,19161.722025080002,11496.592920000001,6037.749686,0.0,0.0,154913.817371,54
2025-04-16,April,4,Q2,2025,888,GVA-DXB,No,40703.77624,5383.16872648,2442.2265743999997,859.34852,0.0,0.0,32019.032422,19
2025-04-16,April,4,Q2,2025,888,HAN-DXB,No,136957.37623,21913.18012012,8217.4425738,1304.120332,0.0,0.0,105522.63320899999,86
2025-04-16,April,4,Q2,2025,888,HYD-DXB,No,38638.067685,1931.90427815,2318.2840611,623.1823850000001,0.0,0.0,33764.696963,40
2025-04-16,April,4,Q2,2025,888,IAH-DXB,No,264734.64378,26154.60045425,15884.0786268,2607.682415,0.0,0.0,220088.282294,80
2025-04-16,April,4,Q2,2025,888,IAH-DXB,Yes,161876.900685,16679.1000609,9712.6140411,2891.53754,49975.0,2998.5,85617.149046,45
2025-04-16,April,4,Q2,2025,888,JFK-DXB,No,263788.46003,24050.66626775,15827.307601800001,3667.408215,0.0,0.0,220243.077949,56
2025-04-16,April,4,Q2,2025,888,JFK-DXB,Yes,197468.548625,21720.3670809,11848.1129175,1612.29711,60635.0,3638.1,105290.87152,41
2025-04-16,April,4,Q2,2025,888,JFK-MIL,Yes,45522.79258,5580.8188416,2731.3675548,658.54389,14225.0,853.5,23180.562296,46
2025-04-16,April,4,Q2,2025,888,JNB-DXB,No,22349.673684,3014.41703472,1340.98042104,176.81133599999998,0.0,0.0,17817.464894,25
2025-04-16,April,4,Q2,2025,888,KHI-DXB,No,116526.04716,12507.91325032,6991.5628295999995,1589.435328,0.0,0.0,95437.135754,120
2025-04-16,April,4,Q2,2025,888,KUL-DXB,No,58965.679152000004,7353.66281447,3537.94074912,2071.554025,0.0,0.0,46002.521566,51
2025-04-16,April,4,Q2,2025,888,KUL-SYD,Yes,48271.633461,7484.48849041,2896.29800766,582.448588,15660.0,939.6,22587.998381,46
2025-04-16,April,4,Q2,2025,888,LGW-DXB,No,39287.225952,5440.92432,2357.23355712,689.496444,0.0,0.0,30799.571632,46
2025-04-16,April,4,Q2,2025,888,LHE-DXB,No,233662.446496,22127.25644816,14019.74678976,2974.1016,0.0,0.0,194541.341671,236
2025-04-16,April,4,Q2,2025,888,LHE-DXB,Yes,81176.66916,8270.47942544,4870.6001496,1148.5192,26215.0,1572.9,42244.970382,92
2025-04-16,April,4,Q2,2025,888,LHR-DXB,No,82786.4778,5902.60551036,4967.188668,1552.539612,0.0,0.0,70364.144018,53
2025-04-16,April,4,Q2,2025,888,LHR-DXB,Yes,116496.756324,8657.49558804,6989.80537944,1482.182832,38035.0,2282.1,63614.372528,78
2025-04-16,April,4,Q2,2025,888,MAA-DXB,No,129813.49885,14279.4169371,7788.809931,2363.337515,0.0,0.0,105381.934478,147
2025-04-16,April,4,Q2,2025,888,MAA-DXB,Yes,38038.21609,4184.18455105,2282.2929654,507.02008,12065.0,723.9,19723.618496,41
2025-04-16,April,4,Q2,2025,888,MEL-DXB,No,1425622.188226,259030.69948996,85537.33129356,14991.426644,0.0,0.0,1066062.730816,327
2025-04-16,April,4,Q2,2025,888,MEL-DXB,Yes,426751.164812,85923.20559604,25605.06988872,11593.130922,120240.0,7214.400000000001,190604.158404,103
2025-04-16,April,4,Q2,2025,888,MEL-SIN,Yes,84109.739784,15140.23972946,5046.58438704,875.823012,24800.0,1488.0,39735.092656,20
2025-04-16,April,4,Q2,2025,888,MIL-DXB,No,384455.036218,35916.41625164,23067.30217308,4688.3269,0.0,0.0,320782.990911,284
2025-04-16,April,4,Q2,2025,888,MIL-JFK,Yes,29120.625258,3514.77752484,1747.23751548,2209.628852,8835.0,530.1,13344.081368,32
2025-04-16,April,4,Q2,2025,888,MRU-DXB,No,261356.955442,18189.13135842,15681.41732652,3097.85648,0.0,0.0,224388.550288,125
2025-04-16,April,4,Q2,2025,888,MRU-DXB,Yes,150916.79461,13582.5036283,9055.0076766,2372.368146,42170.0,2530.2,86267.11516,67
2025-04-16,April,4,Q2,2025,888,MUC-DXB,No,30311.947064,3641.3321556,1818.71682384,243.13275199999998,0.0,0.0,24608.765332,32
2025-04-16,April,4,Q2,2025,888,ORD-DXB,No,513834.547275,54564.41095295,30830.0728365,9450.483295,0.0,0.0,418989.580201,126
2025-04-16,April,4,Q2,2025,888,ORD-DXB,Yes,304065.6099,34786.5591108,18243.936594,3538.727225,83995.0,5039.7,168541.086977,82
2025-04-16,April,4,Q2,2025,888,PEW-DXB,No,175889.730608,12945.77237904,10553.38383648,2079.107864,0.0,0.0,150311.466537,125
2025-04-16,April,4,Q2,2025,888,SIN-DXB,No,358218.067166,41822.20308751,21493.08402996,5242.674531,0.0,0.0,289660.105538,268
2025-04-16,April,4,Q2,2025,888,SIN-DXB,Yes,91924.981105,11030.598616539999,5515.4988663,2197.9891589999997,26945.0,1616.7,47852.594468,68
2025-04-16,April,4,Q2,2025,888,SIN-MEL,Yes,71852.294116,30877.385915580002,4311.13764696,2255.005739,23320.0,1399.2,12487.964815,19
2025-04-16,April,4,Q2,2025,888,SVO-DXB,No,88173.0036,7935.5628854999995,5290.380216,1161.5805,0.0,0.0,73785.480012,59
2025-04-16,April,4,Q2,2025,888,SYD-DXB,No,852969.665336,158361.52817302,51178.17992016,14348.644258,0.0,0.0,629081.313003,322
2025-04-16,April,4,Q2,2025,888,SYD-DXB,Yes,477963.76304,87089.25381842,28677.8257824,9290.894408,150555.0,9033.3,211384.08904,187
2025-04-16,April,4,Q2,2025,888,SYD-KUL,Yes,38454.264176,8698.1773433,2307.25585056,1101.18098,12160.0,729.6,14917.250004,34
2025-04-16,April,4,Q2,2025,888,YUL-DXB,No,436360.743676,42481.14180094,26181.64462056,5999.8214020000005,0.0,0.0,361698.135878,472
2025-04-16,April,4,Q2,2025,888,YUL-DXB,Yes,409664.314908,41721.02339626,24579.85889448,6957.042798,131865.0,7911.9,212453.289843,425
2025-04-16,April,4,Q2,2025,888,YYZ-DXB,No,345665.338534,38022.68482972,20739.92031204,3675.51862,0.0,0.0,283227.214778,87
2025-04-16,April,4,Q2,2025,888,ZRH-DXB,No,187140.955992,13279.240203199999,11228.45735952,2184.002824,0.0,0.0,160449.255612,68
2025-04-17,April,4,Q2,2025,888,ADD-DXB,No,28714.54608,3789.6215112,1722.8727648,410.73264,0.0,0.0,22791.319162,40
2025-04-17,April,4,Q2,2025,888,AKL-DXB,No,46578.39144,6520.6996657,2794.7034864,1161.92007,0.0,0.0,36101.06822,20
2025-04-17,April,4,Q2,2025,888,AKL-DXB,Yes,134899.13177,22932.746579399998,8093.9479062,2366.16874,41365.0,2481.9,62623.168546,57
2025-04-17,April,4,Q2,2025,888,BHX-DXB,No,27889.427592,3873.09383448,1673.36565552,389.30751599999996,0.0,0.0,21953.660588,31
2025-04-17,April,4,Q2,2025,888,BKK-DXB,No,519105.075736,101941.08946073,31146.30454416,6430.680399,0.0,0.0,379587.001338,260
2025-04-17,April,4,Q2,2025,888,BKK-DXB,Yes,211715.296312,43676.69302204,12702.91777872,2566.783466,70075.0,4204.5,86898.402055,110
2025-04-17,April,4,Q2,2025,888,BNE-DXB,No,1036057.64902,195733.33144568,62163.4589412,13613.669976000001,0.0,0.0,764547.188684,534
2025-04-17,April,4,Q2,2025,888,BNE-DXB,Yes,371328.47000000003,63047.80970358,22279.7082,5021.897446,113710.0,6822.6,174091.654648,190
2025-04-17,April,4,Q2,2025,888,BOM-DXB,No,104045.535195,10160.97247375,6242.7321117,1219.54777,0.0,0.0,86422.282846,110
2025-04-17,April,4,Q2,2025,888,CCU-DXB,No,302486.329355,24443.28475295,18149.1797613,4467.17586,0.0,0.0,255426.688995,264
2025-04-17,April,4,Q2,2025,888,CCU-DXB,Yes,54968.637395,4397.48965075,3298.1182437,1091.228425,17320.0,1039.2,29901.001081,52
2025-04-17,April,4,Q2,2025,888,CDG-DXB,No,195988.371644,19184.0221539,11759.30229864,4871.78317,0.0,0.0,160173.264031,67
2025-04-17,April,4,Q2,2025,888,CDG-DXB,Yes,92682.107604,7414.24246384,5560.92645624,1300.501114,28880.0,1732.8,51259.237573,30
2025-04-17,April,4,Q2,2025,888,CHC-DXB,No,120945.50878,18347.0565341,7256.7305268,2645.5375,0.0,0.0,92696.184227,92
2025-04-17,April,4,Q2,2025,888,CHC-DXB,Yes,52034.54798,8325.612334,3122.0728788,622.23042,16675.0,1000.5,24290.132353,39
2025-04-17,April,4,Q2,2025,888,CMB-DXB,No,27501.303995,473.60939714,1650.0782397,597.842476,0.0,0.0,24779.773883,28
2025-04-17,April,4,Q2,2025,888,COK-DXB,No,263815.768405,27385.8627637,15828.9461043,3550.39202,0.0,0.0,217050.567533,280
2025-04-17,April,4,Q2,2025,888,COK-DXB,Yes,72428.202805,5329.3057601,4345.6921683,422.27836,22620.0,1357.2,41068.126524,81
2025-04-17,April,4,Q2,2025,888,CPT-DXB,No,373336.499952,36271.81312092,22400.18999712,5492.5996319999995,0.0,0.0,309171.897207,152
2025-04-17,April,4,Q2,2025,888,DEL-DXB,No,69372.8973,7631.01825605,4162.3738379999995,1214.497235,0.0,0.0,56365.007976,76
2025-04-17,April,4,Q2,2025,888,DFW-DXB,No,238423.16606,22256.0584728,14305.3899636,4503.83465,0.0,0.0,197357.882979,53
2025-04-17,April,4,Q2,2025,888,DFW-DXB,Yes,112474.75473,12371.27683655,6748.4852838,2675.807645,34045.0,2042.7,58676.884967,26
2025-04-17,April,4,Q2,2025,888,DUB-DXB,No,115214.614366,33635.15791822,6912.8768619600005,1834.5627,0.0,0.0,72832.016887,27
2025-04-17,April,4,Q2,2025,888,DXB-ADD,No,34866.0,2092.04,2091.96,1616.0,0.0,0.0,29066.0,28
2025-04-17,April,4,Q2,2025,888,DXB-AKL,No,82893.0,11605.38,4973.58,1270.0,0.0,0.0,65044.04,36
2025-04-17,April,4,Q2,2025,888,DXB-AKL,Yes,132249.0,22482.91,7934.94,2051.0,42315.0,2538.9,60004.049999999996,56
2025-04-17,April,4,Q2,2025,888,DXB-BHX,No,23858.0,2385.74,1431.48,243.0,0.0,0.0,19797.78,27
2025-04-17,April,4,Q2,2025,888,DXB-BKK,No,489864.0,98388.46,29391.84,9262.0,0.0,0.0,352821.7,234
2025-04-17,April,4,Q2,2025,888,DXB-BKK,Yes,234104.0,48429.04,14046.24,5190.0,75760.0,4545.6,95224.32,109
2025-04-17,April,4,Q2,2025,888,DXB-BNE,No,1050981.0,198135.99,63058.86,15972.0,0.0,0.0,773814.15,553
2025-04-17,April,4,Q2,2025,888,DXB-BNE,Yes,284457.0,46970.85,17067.42,4516.0,91410.0,5484.6,129977.33,157
2025-04-17,April,4,Q2,2025,888,DXB-BOM,No,69929.0,6812.81,4195.74,1009.0,0.0,0.0,57911.45,75
2025-04-17,April,4,Q2,2025,888,DXB-CCU,No,236389.0,18953.96,14183.34,6178.0,0.0,0.0,197073.7,214
2025-04-17,April,4,Q2,2025,888,DXB-CCU,Yes,72621.0,5809.57,4357.26,906.0,23560.0,1413.6,39401.770000000004,60
2025-04-17,April,4,Q2,2025,888,DXB-CDG,No,220537.0,23059.21,13232.22,2509.0,0.0,0.0,181736.57,69
2025-04-17,April,4,Q2,2025,888,DXB-CDG,Yes,108598.0,8687.73,6515.88,516.0,33755.0,2025.3,61148.69,42
2025-04-17,April,4,Q2,2025,888,DXB-CHC,No,153689.0,23781.34,9221.34,2646.0,0.0,0.0,118040.32,143
2025-04-17,April,4,Q2,2025,888,DXB-CHC,Yes,25239.0,4038.28,1514.34,509.0,8300.0,498.0,11375.380000000001,23
2025-04-17,April,4,Q2,2025,888,DXB-CMB,No,23865.0,1432.0,1431.9,421.0,0.0,0.0,20580.1,21
2025-04-17,April,4,Q2,2025,888,DXB-COK,No,271475.0,28464.54,16288.5,6167.0,0.0,0.0,220554.96,284
2025-04-17,April,4,Q2,2025,888,DXB-COK,Yes,69638.0,5576.62,4178.28,982.0,22120.0,1327.2,38108.3,78
